"Trait","OTU","r","P","Significance"
"Root_biomass","ASV991",0.21229054386101,0.147451458722745,""
"Root_biomass","ASV496",-0.178517048246758,0.224755027976918,""
"Root_biomass","ASV1441",0.21229054386101,0.147451458722745,""
"Root_biomass","ASV2045",-0.149568337720257,0.310274338943961,""
"Root_biomass","ASV845",-0.149568337720257,0.310274338943961,""
"Root_biomass","ASV761",0.0241239254387511,0.870712591485228,""
"Root_biomass","ASV482",-0.178517048246758,0.224755027976918,""
"Root_biomass","ASV281",0.0241239254387511,0.870712591485228,""
"Root_biomass","ASV2030",-0.149568337720257,0.310274338943961,""
"Root_biomass","ASV2072",-0.0627222061407528,0.671919587805058,""
"Root_biomass","ASV1981",0.0241239254387511,0.870712591485228,""
"Root_biomass","ASV291",0.0241239254387511,0.870712591485228,""
"Root_biomass","ASV1494",0.0241239254387511,0.870712591485228,""
"Root_biomass","ASV1740",0.154393122808007,0.294744845572243,""
"Root_biomass","ASV2076",-0.0627222061407528,0.671919587805058,""
"Root_biomass","ASV2825",-0.0627222061407528,0.671919587805058,""
"Root_biomass","ASV2335",-0.149568337720257,0.310274338943961,""
"Root_biomass","ASV2724",-0.149568337720257,0.310274338943961,""
"Root_biomass","ASV999",0.21229054386101,0.147451458722745,""
"Root_biomass","ASV998",0.21229054386101,0.147451458722745,""
"Root_biomass","ASV979",0.21229054386101,0.147451458722745,""
"Root_biomass","ASV458",-0.178517048246758,0.224755027976918,""
"Root_biomass","ASV1497",0.0241239254387511,0.870712591485228,""
"Root_biomass","ASV959",0.21229054386101,0.147451458722745,""
"Root_biomass","ASV511",-0.178517048246758,0.224755027976918,""
"Root_biomass","ASV839",-0.149568337720257,0.310274338943961,""
"Root_biomass","ASV1163",0.21229054386101,0.147451458722745,""
"Root_biomass","ASV2627",0.154393122808007,0.294744845572243,""
"Root_biomass","ASV2036",-0.149568337720257,0.310274338943961,""
"Root_biomass","ASV1214",-0.149568337720257,0.310274338943961,""
"Root_biomass","ASV2031",-0.149568337720257,0.310274338943961,""
"Root_biomass","ASV1493",0.0241239254387511,0.870712591485228,""
"Root_biomass","ASV1601",-0.0627222061407528,0.671919587805058,""
"Root_biomass","ASV764",0.0241239254387511,0.870712591485228,""
"Root_biomass","ASV1496",0.0241239254387511,0.870712591485228,""
"Root_biomass","ASV1727",-0.0627222061407528,0.671919587805058,""
"Root_biomass","ASV2144",0.21229054386101,0.147451458722745,""
"Root_biomass","ASV1901",-0.149568337720257,0.310274338943961,""
"Root_biomass","ASV1875",-0.178517048246758,0.224755027976918,""
"Root_biomass","ASV1133",-0.149568337720257,0.310274338943961,""
"Root_biomass","ASV1537",-0.178517048246758,0.224755027976918,""
"Root_biomass","ASV2702",-0.0627222061407528,0.671919587805058,""
"Root_biomass","ASV1437",-0.178517048246758,0.224755027976918,""
"Root_biomass","ASV1484",0.0241239254387511,0.870712591485228,""
"Root_biomass","ASV2330",-0.149568337720257,0.310274338943961,""
"Root_biomass","ASV509",-0.178517048246758,0.224755027976918,""
"Root_biomass","ASV776",0.0241239254387511,0.870712591485228,""
"Root_biomass","ASV2624",0.154393122808007,0.294744845572243,""
"Root_biomass","ASV1435",-0.178517048246758,0.224755027976918,""
"Root_biomass","ASV1886",-0.178517048246758,0.224755027976918,""
"Root_biomass","ASV1980",0.0241239254387511,0.870712591485228,""
"Root_biomass","ASV1911",-0.149568337720257,0.310274338943961,""
"Root_biomass","ASV1057",-0.0627222061407528,0.671919587805058,""
"Root_biomass","ASV1430",-0.178517048246758,0.224755027976918,""
"Root_biomass","ASV2569",0.21229054386101,0.147451458722745,""
"Root_biomass","ASV1774",-0.0627222061407528,0.671919587805058,""
"Root_biomass","ASV2080",-0.0627222061407528,0.671919587805058,""
"Root_biomass","ASV2314",-0.149568337720257,0.310274338943961,""
"Root_biomass","ASV982",0.106904178929322,0.469552785032747,""
"Root_biomass","ASV2420",-0.178517048246758,0.224755027976918,""
"Root_biomass","ASV2050",-0.149568337720257,0.310274338943961,""
"Root_biomass","ASV919",0.154393122808007,0.294744845572243,""
"Root_biomass","ASV2650",0.21229054386101,0.147451458722745,""
"Root_biomass","ASV2054",-0.149568337720257,0.310274338943961,""
"Root_biomass","ASV2046",-0.149568337720257,0.310274338943961,""
"Root_biomass","ASV2025",-0.149568337720257,0.310274338943961,""
"Root_biomass","ASV274",0.0241239254387511,0.870712591485228,""
"Root_biomass","ASV528",0.154393122808007,0.294744845572243,""
"Root_biomass","ASV2333",-0.149568337720257,0.310274338943961,""
"Root_biomass","ASV1769",-0.0627222061407528,0.671919587805058,""
"Root_biomass","ASV2656",0.21229054386101,0.147451458722745,""
"Root_biomass","ASV1129",0.154393122808007,0.294744845572243,""
"Root_biomass","ASV2079",-0.0627222061407528,0.671919587805058,""
"Root_biomass","ASV1786",0.154393122808007,0.294744845572243,""
"Root_biomass","ASV2823",-0.0627222061407528,0.671919587805058,""
"Root_biomass","ASV775",0.0241239254387511,0.870712591485228,""
"Root_biomass","ASV1982",0.0241239254387511,0.870712591485228,""
"Root_biomass","ASV2629",0.154393122808007,0.294744845572243,""
"Root_biomass","ASV2648",0.21229054386101,0.147451458722745,""
"Root_biomass","ASV1161",0.21229054386101,0.147451458722745,""
"Root_biomass","ASV2336",-0.149568337720257,0.310274338943961,""
"Root_biomass","ASV1887",-0.178517048246758,0.224755027976918,""
"Root_biomass","ASV994",0.21229054386101,0.147451458722745,""
"Root_biomass","ASV1179",-0.178517048246758,0.224755027976918,""
"Root_biomass","ASV2617",0.154393122808007,0.294744845572243,""
"Root_biomass","ASV1171",0.262087664471887,0.0719341958267407,""
"Root_biomass","ASV1008",0.21229054386101,0.147451458722745,""
"Root_biomass","ASV1009",0.21229054386101,0.147451458722745,""
"Root_biomass","ASV2143",0.21229054386101,0.147451458722745,""
"Root_biomass","ASV2556",0.154393122808007,0.294744845572243,""
"Root_biomass","ASV1532",-0.178517048246758,0.224755027976918,""
"Root_biomass","ASV2041",-0.149568337720257,0.310274338943961,""
"Root_biomass","ASV2048",-0.149568337720257,0.310274338943961,""
"Root_biomass","ASV1297",0.21229054386101,0.147451458722745,""
"Root_biomass","ASV549",0.21229054386101,0.147451458722745,""
"Root_biomass","ASV1773",-0.0627222061407528,0.671919587805058,""
"Root_biomass","ASV918",0.154393122808007,0.294744845572243,""
"Root_biomass","ASV1661",-0.0627222061407528,0.671919587805058,""
"Root_biomass","ASV1489",0.0241239254387511,0.870712591485228,""
"Root_biomass","ASV1436",-0.178517048246758,0.224755027976918,""
"Root_biomass","ASV2337",-0.149568337720257,0.310274338943961,""
"Root_biomass","ASV1434",-0.178517048246758,0.224755027976918,""
"Root_biomass","ASV2829",-0.0627222061407528,0.671919587805058,""
"Root_biomass","ASV2812",-0.0627222061407528,0.671919587805058,""
"Root_biomass","ASV332",-0.178517048246758,0.224755027976918,""
"Root_biomass","ASV2074",-0.0627222061407528,0.671919587805058,""
"Root_biomass","ASV2043",-0.149568337720257,0.310274338943961,""
"Root_biomass","ASV1113",0.0241239254387511,0.870712591485228,""
"Root_biomass","ASV2540",0.21229054386101,0.147451458722745,""
"Root_biomass","ASV742",0.0241239254387511,0.870712591485228,""
"Root_biomass","ASV1739",0.0241239254387511,0.870712591485228,""
"Root_biomass","ASV479",-0.178517048246758,0.224755027976918,""
"Root_biomass","ASV2618",0.154393122808007,0.294744845572243,""
"Root_biomass","ASV2543",0.21229054386101,0.147451458722745,""
"Root_biomass","ASV1428",-0.178517048246758,0.224755027976918,""
"Root_biomass","ASV471",-0.178517048246758,0.224755027976918,""
"Root_biomass","ASV2571",0.21229054386101,0.147451458722745,""
"Root_biomass","ASV997",0.21229054386101,0.147451458722745,""
"Root_biomass","ASV1433",-0.178517048246758,0.224755027976918,""
"Root_biomass","ASV1865",-0.178517048246758,0.224755027976918,""
"Root_biomass","ASV2713",-0.149568337720257,0.310274338943961,""
"Root_biomass","ASV1488",0.0241239254387511,0.870712591485228,""
"Root_biomass","ASV498",-0.178517048246758,0.224755027976918,""
"Root_biomass","ASV1269",-0.149568337720257,0.310274338943961,""
"Root_biomass","ASV2630",0.154393122808007,0.294744845572243,""
"Root_biomass","ASV2325",-0.149568337720257,0.310274338943961,""
"Root_biomass","ASV763",0.0241239254387511,0.870712591485228,""
"Root_biomass","ASV575",-0.149568337720257,0.310274338943961,""
"Root_biomass","ASV2694",0.154393122808007,0.294744845572243,""
"Root_biomass","ASV1162",0.21229054386101,0.147451458722745,""
"Root_biomass","ASV2081",-0.0627222061407528,0.671919587805058,""
"Root_biomass","ASV666",-0.149568337720257,0.310274338943961,""
"Root_biomass","ASV770",0.0241239254387511,0.870712591485228,""
"Root_biomass","ASV1003",0.21229054386101,0.147451458722745,""
"Root_biomass","ASV1424",-0.178517048246758,0.224755027976918,""
"Root_biomass","ASV2616",0.154393122808007,0.294744845572243,""
"Root_biomass","ASV2323",-0.149568337720257,0.310274338943961,""
"Root_biomass","ASV2807",-0.0627222061407528,0.671919587805058,""
"Root_biomass","ASV2328",-0.149568337720257,0.310274338943961,""
"Root_biomass","ASV1879",-0.178517048246758,0.224755027976918,""
"Root_biomass","ASV1004",0.21229054386101,0.147451458722745,""
"Root_biomass","ASV2822",-0.0627222061407528,0.671919587805058,""
"Root_biomass","ASV1014",0.21229054386101,0.147451458722745,""
"Root_biomass","ASV2801",-0.0627222061407528,0.671919587805058,""
"Root_biomass","ASV655",0.0241239254387511,0.870712591485228,""
"Root_biomass","ASV2049",-0.151734963641619,0.303237196053608,""
"Root_biomass","ASV2826",-0.0627222061407528,0.671919587805058,""
"Root_biomass","ASV2334",-0.149568337720257,0.310274338943961,""
"Root_biomass","ASV1499",0.0241239254387511,0.870712591485228,""
"Root_biomass","ASV2695",0.154393122808007,0.294744845572243,""
"Root_biomass","ASV2703",-0.0627222061407528,0.671919587805058,""
"Root_biomass","ASV1283",-0.149568337720257,0.310274338943961,""
"Root_biomass","ASV1778",0.127595310334998,0.387453694241036,""
"Root_biomass","ASV758",0.0241239254387511,0.870712591485228,""
"Root_biomass","ASV2078",-0.0627222061407528,0.671919587805058,""
"Root_biomass","ASV739",0.0241239254387511,0.870712591485228,""
"Root_biomass","ASV2631",0.154393122808007,0.294744845572243,""
"Root_biomass","ASV2182",-0.149568337720257,0.310274338943961,""
"Root_biomass","ASV1966",0.0241239254387511,0.870712591485228,""
"Root_biomass","ASV2319",-0.149568337720257,0.310274338943961,""
"Root_biomass","ASV1427",-0.178517048246758,0.224755027976918,""
"Root_biomass","ASV734",0.0241239254387511,0.870712591485228,""
"Root_biomass","ASV2139",0.21229054386101,0.147451458722745,""
"Root_biomass","ASV2360",-0.178517048246758,0.224755027976918,""
"Root_biomass","ASV2722",-0.149568337720257,0.310274338943961,""
"Root_biomass","ASV2322",-0.149568337720257,0.310274338943961,""
"Root_biomass","ASV445",-0.178517048246758,0.224755027976918,""
"Root_biomass","ASV2415",-0.178517048246758,0.224755027976918,""
"Root_biomass","ASV1279",-0.149568337720257,0.310274338943961,""
"Root_biomass","ASV749",0.0241239254387511,0.870712591485228,""
"Root_biomass","ASV2692",0.154393122808007,0.294744845572243,""
"Root_biomass","ASV2320",-0.149568337720257,0.310274338943961,""
"Root_biomass","ASV2800",-0.0627222061407528,0.671919587805058,""
"Root_biomass","ASV2805",-0.0627222061407528,0.671919587805058,""
"Root_biomass","ASV1900",-0.149568337720257,0.310274338943961,""
"Root_biomass","ASV2069",-0.0627222061407528,0.671919587805058,""
"Root_biomass","ASV2708",0.0241239254387511,0.870712591485228,""
"Root_biomass","ASV2140",0.21229054386101,0.147451458722745,""
"Root_biomass","ASV2026",-0.149568337720257,0.310274338943961,""
"Root_biomass","ASV1859",-0.178517048246758,0.224755027976918,""
"Root_biomass","ASV2265",-0.149568337720257,0.310274338943961,""
"Root_biomass","ASV1771",-0.0627222061407528,0.671919587805058,""
"Root_biomass","ASV1877",-0.178517048246758,0.224755027976918,""
"Root_biomass","ASV2070",-0.0627222061407528,0.671919587805058,""
"Root_biomass","ASV1498",0.0241239254387511,0.870712591485228,""
"Root_biomass","ASV2313",-0.149568337720257,0.310274338943961,""
"Root_biomass","ASV1772",-0.0627222061407528,0.671919587805058,""
"Root_biomass","ASV1691",0.0241239254387511,0.870712591485228,""
"Root_biomass","ASV2558",0.154393122808007,0.294744845572243,""
"Root_biomass","ASV1878",-0.178517048246758,0.224755027976918,""
"Root_biomass","ASV821",-0.149568337720257,0.310274338943961,""
"Root_biomass","ASV2324",-0.149568337720257,0.310274338943961,""
"Root_biomass","ASV2326",-0.149568337720257,0.310274338943961,""
"Root_biomass","ASV465",-0.178517048246758,0.224755027976918,""
"Root_biomass","ASV2306",-0.149568337720257,0.310274338943961,""
"Root_biomass","ASV2613",0.154393122808007,0.294744845572243,""
"Root_biomass","ASV1866",-0.178517048246758,0.224755027976918,""
"Root_biomass","ASV996",0.21229054386101,0.147451458722745,""
"Root_biomass","ASV1000",-0.0391735939423535,0.791510266645473,""
"Root_biomass","ASV473",-0.228512631330396,0.1182409576367,""
"Root_biomass","ASV1485",0.0241239254387511,0.870712591485228,""
"Root_biomass","ASV1909",-0.149568337720257,0.310274338943961,""
"Root_biomass","ASV986",0.21229054386101,0.147451458722745,""
"Root_biomass","ASV958",0.21229054386101,0.147451458722745,""
"Root_biomass","ASV198",0.0241239254387511,0.870712591485228,""
"Root_biomass","ASV2701",-0.0627222061407528,0.671919587805058,""
"Root_biomass","ASV2038",-0.149568337720257,0.310274338943961,""
"Root_biomass","ASV2468",0.154393122808007,0.294744845572243,""
"Root_biomass","ASV2686",0.154393122808007,0.294744845572243,""
"Root_biomass","ASV2564",0.21229054386101,0.147451458722745,""
"Root_biomass","ASV2021",-0.149568337720257,0.310274338943961,""
"Root_biomass","ASV2321",-0.149568337720257,0.310274338943961,""
"Root_biomass","ASV2824",-0.0627222061407528,0.671919587805058,""
"Root_biomass","ASV1164",0.117520781827061,0.426318147584119,""
"Root_biomass","ASV826",-0.149568337720257,0.310274338943961,""
"Root_biomass","ASV464",-0.178517048246758,0.224755027976918,""
"Root_biomass","ASV1904",-0.149568337720257,0.310274338943961,""
"Root_biomass","ASV953",0.21229054386101,0.147451458722745,""
"Root_biomass","ASV1745",0.154393122808007,0.294744845572243,""
"Root_biomass","ASV1524",-0.178517048246758,0.224755027976918,""
"Root_biomass","ASV1291",0.21229054386101,0.147451458722745,""
"Root_biomass","ASV2615",0.154393122808007,0.294744845572243,""
"Root_biomass","ASV1906",-0.149568337720257,0.310274338943961,""
"Root_biomass","ASV1871",-0.178517048246758,0.224755027976918,""
"Root_biomass","ASV2461",-0.149568337720257,0.310274338943961,""
"Root_biomass","ASV1867",-0.178517048246758,0.224755027976918,""
"Root_biomass","ASV231",0.0241239254387511,0.870712591485228,""
"Root_biomass","ASV2034",-0.149568337720257,0.310274338943961,""
"Root_biomass","ASV1668",0.154393122808007,0.294744845572243,""
"Root_biomass","ASV283",0.0241239254387511,0.870712591485228,""
"Root_biomass","ASV1907",-0.149568337720257,0.310274338943961,""
"Root_biomass","ASV1876",-0.178517048246758,0.224755027976918,""
"Root_biomass","ASV1546",-0.149568337720257,0.310274338943961,""
"Root_biomass","ASV2620",0.154393122808007,0.294744845572243,""
"Root_biomass","ASV860",0.16322330809314,0.267650470865245,""
"Root_biomass","ASV1006",0.21229054386101,0.147451458722745,""
"Root_biomass","ASV916",0.154393122808007,0.294744845572243,""
"Root_biomass","ASV2032",-0.149568337720257,0.310274338943961,""
"Root_biomass","ASV810",-0.149568337720257,0.310274338943961,""
"Root_biomass","ASV1585",-0.149568337720257,0.310274338943961,""
"Root_biomass","ASV1969",0.0241239254387511,0.870712591485228,""
"Root_biomass","ASV743",0.0241239254387511,0.870712591485228,""
"Root_biomass","ASV731",0.0241239254387511,0.870712591485228,""
"Root_biomass","ASV1896",-0.149568337720257,0.310274338943961,""
"Root_biomass","ASV2282",-0.149568337720257,0.310274338943961,""
"Root_biomass","ASV1681",0.21229054386101,0.147451458722745,""
"Root_biomass","ASV2688",0.154393122808007,0.294744845572243,""
"Root_biomass","ASV1527",-0.189339037388042,0.197434183700921,""
"Root_biomass","ASV2138",0.21229054386101,0.147451458722745,""
"Root_biomass","ASV2297",-0.149568337720257,0.310274338943961,""
"Root_biomass","ASV1806",0.0241239254387511,0.870712591485228,""
"Root_biomass","ASV1749",0.154393122808007,0.294744845572243,""
"Root_biomass","ASV1868",-0.178517048246758,0.224755027976918,""
"Root_biomass","ASV253",0.0241239254387511,0.870712591485228,""
"Root_biomass","ASV1977",0.0241239254387511,0.870712591485228,""
"Root_biomass","ASV972",0.21229054386101,0.147451458722745,""
"Root_biomass","ASV1979",0.0241239254387511,0.870712591485228,""
"Root_biomass","ASV2067",-0.0627222061407528,0.671919587805058,""
"Root_biomass","ASV1526",-0.178517048246758,0.224755027976918,""
"Root_biomass","ASV1299",0.110991849503335,0.452635091869415,""
"Root_biomass","ASV2044",-0.0391735939423535,0.791510266645473,""
"Root_biomass","ASV2554",0.154393122808007,0.294744845572243,""
"Root_biomass","ASV1770",-0.0627222061407528,0.671919587805058,""
"Root_biomass","ASV1872",-0.178517048246758,0.224755027976918,""
"Root_biomass","ASV966",0.21229054386101,0.147451458722745,""
"Root_biomass","ASV2033",-0.149568337720257,0.310274338943961,""
"Root_biomass","ASV2305",-0.149568337720257,0.310274338943961,""
"Root_biomass","ASV2690",0.154393122808007,0.294744845572243,""
"Root_biomass","ASV1070",0.21229054386101,0.147451458722745,""
"Root_biomass","ASV2065",-0.0627222061407528,0.671919587805058,""
"Root_biomass","ASV2691",0.154393122808007,0.294744845572243,""
"Root_biomass","ASV2311",-0.149568337720257,0.310274338943961,""
"Root_biomass","ASV828",-0.149568337720257,0.310274338943961,""
"Root_biomass","ASV2535",0.21229054386101,0.147451458722745,""
"Root_biomass","ASV835",-0.149568337720257,0.310274338943961,""
"Root_biomass","ASV568",0.21229054386101,0.147451458722745,""
"Root_biomass","ASV752",0.0241239254387511,0.870712591485228,""
"Root_biomass","ASV2309",-0.149568337720257,0.310274338943961,""
"Root_biomass","ASV2290",-0.149568337720257,0.310274338943961,""
"Root_biomass","ASV2064",-0.0627222061407528,0.671919587805058,""
"Root_biomass","ASV2802",-0.0627222061407528,0.671919587805058,""
"Root_biomass","ASV2803",-0.0627222061407528,0.671919587805058,""
